Date,Category,Sales,Quantity
2024-08-03 17:00:00,Home,439,34
2024-08-03 18:00:00,Fashion,964,36
2024-08-03 19:00:00,Grocery,1997,30
2024-08-03 20:00:00,Sports,1987,35
2024-08-03 21:00:00,Grocery,1899,9
2024-08-03 22:00:00,Grocery,411,18
2024-08-03 23:00:00,Sports,832,19
2024-08-04 00:00:00,Home,1227,39
2024-08-04 01:00:00,Sports,438,4
2024-08-04 02:00:00,Grocery,1321,6
2024-08-04 03:00:00,Home,399,33
2024-08-04 04:00:00,Electronics,1567,32
2024-08-04 05:00:00,Sports,458,16
2024-08-04 06:00:00,Sports,1491,11
2024-08-04 07:00:00,Home,268,22
2024-08-04 08:00:00,Electronics,1272,36
2024-08-04 09:00:00,Electronics,860,23
2024-08-04 10:00:00,Home,867,26
2024-08-04 11:00:00,Fashion,1081,31
2024-08-04 12:00:00,Sports,141,29
2024-08-04 13:00:00,Sports,301,5
2024-08-04 14:00:00,Grocery,1069,38
2024-08-04 15:00:00,Home,1367,25
2024-08-04 16:00:00,Grocery,1792,34
2024-08-04 17:00:00,Grocery,563,12
2024-08-04 18:00:00,Electronics,548,22
2024-08-04 19:00:00,Sports,1012,9
2024-08-04 20:00:00,Grocery,897,20
2024-08-04 21:00:00,Electronics,893,29
2024-08-04 22:00:00,Home,536,44
2024-08-04 23:00:00,Grocery,1873,29
2024-08-05 00:00:00,Sports,630,45
2024-08-05 01:00:00,Grocery,664,27
2024-08-05 02:00:00,Home,1720,17
2024-08-05 03:00:00,Grocery,1396,5
2024-08-05 04:00:00,Sports,1553,45
2024-08-05 05:00:00,Electronics,971,13
2024-08-05 06:00:00,Sports,312,42
2024-08-05 07:00:00,Electronics,1048,15
2024-08-05 08:00:00,Fashion,1996,15
2024-08-05 09:00:00,Sports,1227,18
2024-08-05 10:00:00,Sports,291,2
2024-08-05 11:00:00,Home,1812,23
2024-08-05 12:00:00,Grocery,1782,43
2024-08-05 13:00:00,Electronics,1503,13
2024-08-05 14:00:00,Electronics,1204,43
2024-08-05 15:00:00,Home,804,4
2024-08-05 16:00:00,Home,648,47
2024-08-05 17:00:00,Grocery,1500,25
2024-08-05 18:00:00,Grocery,1961,11
2024-08-05 19:00:00,Sports,253,48
2024-08-05 20:00:00,Fashion,1765,42
2024-08-05 21:00:00,Grocery,670,12
2024-08-05 22:00:00,Home,1859,13
2024-08-05 23:00:00,Grocery,1884,9
2024-08-06 00:00:00,Electronics,339,45
2024-08-06 01:00:00,Fashion,473,38
2024-08-06 02:00:00,Sports,904,6
2024-08-06 03:00:00,Electronics,898,43
2024-08-06 04:00:00,Electronics,1327,43
2024-08-06 05:00:00,Fashion,710,10
2024-08-06 06:00:00,Sports,1473,23
2024-08-06 07:00:00,Home,787,15
2024-08-06 08:00:00,Sports,873,45
2024-08-06 09:00:00,Grocery,1906,23
2024-08-06 10:00:00,Electronics,242,40
2024-08-06 11:00:00,Grocery,1312,37
2024-08-06 12:00:00,Home,371,34
2024-08-06 13:00:00,Grocery,1655,16
2024-08-06 14:00:00,Sports,1968,45
2024-08-06 15:00:00,Grocery,1423,41
2024-08-06 16:00:00,Home,525,47
2024-08-06 17:00:00,Home,145,32
2024-08-06 18:00:00,Home,194,38
2024-08-06 19:00:00,Sports,163,40
2024-08-06 20:00:00,Home,512,46
2024-08-06 21:00:00,Electronics,1766,5
2024-08-06 22:00:00,Home,1132,17
2024-08-06 23:00:00,Grocery,558,22
2024-08-07 00:00:00,Grocery,1838,39
2024-08-07 01:00:00,Grocery,1532,41
2024-08-07 02:00:00,Sports,569,48
2024-08-07 03:00:00,Grocery,909,18
2024-08-07 04:00:00,Sports,605,28
2024-08-07 05:00:00,Sports,1809,13
2024-08-07 06:00:00,Home,1196,42
2024-08-07 07:00:00,Electronics,183,1
2024-08-07 08:00:00,Home,158,19
2024-08-07 09:00:00,Home,1144,34
2024-08-07 10:00:00,Sports,1581,4
2024-08-07 11:00:00,Sports,1017,43
2024-08-07 12:00:00,Grocery,256,3
2024-08-07 13:00:00,Grocery,1954,41
2024-08-07 14:00:00,Home,1452,10
2024-08-07 15:00:00,Fashion,1696,28
2024-08-07 16:00:00,Fashion,675,34
2024-08-07 17:00:00,Grocery,936,39
2024-08-07 18:00:00,Fashion,779,47
2024-08-07 19:00:00,Grocery,302,19
2024-08-07 20:00:00,Sports,1764,42
2024-08-07 21:00:00,Home,1880,46
2024-08-07 22:00:00,Electronics,1229,36
2024-08-07 23:00:00,Home,1956,43
2024-08-08 00:00:00,Grocery,1245,3
2024-08-08 01:00:00,Grocery,417,23
2024-08-08 02:00:00,Home,1305,17
2024-08-08 03:00:00,Grocery,1738,7
2024-08-08 04:00:00,Fashion,1439,26
2024-08-08 05:00:00,Fashion,1937,43
2024-08-08 06:00:00,Grocery,1896,18
2024-08-08 07:00:00,Grocery,1748,46
2024-08-08 08:00:00,Fashion,505,46
2024-08-08 09:00:00,Grocery,1085,6
2024-08-08 10:00:00,Grocery,1048,31
2024-08-08 11:00:00,Home,1193,29
2024-08-08 12:00:00,Electronics,1283,9
2024-08-08 13:00:00,Fashion,1363,35
2024-08-08 14:00:00,Home,1646,17
2024-08-08 15:00:00,Electronics,1261,12
2024-08-08 16:00:00,Grocery,594,36
2024-08-08 17:00:00,Grocery,778,48
2024-08-08 18:00:00,Home,1370,24
2024-08-08 19:00:00,Grocery,1989,10
2024-08-08 20:00:00,Sports,1666,30
2024-08-08 21:00:00,Home,1647,29
2024-08-08 22:00:00,Electronics,1366,39
2024-08-08 23:00:00,Home,1743,10
2024-08-09 00:00:00,Fashion,1459,39
2024-08-09 01:00:00,Home,1545,28
2024-08-09 02:00:00,Grocery,934,18
2024-08-09 03:00:00,Grocery,293,41
2024-08-09 04:00:00,Sports,407,17
2024-08-09 05:00:00,Sports,1768,11
2024-08-09 06:00:00,Sports,605,1
2024-08-09 07:00:00,Electronics,380,17
2024-08-09 08:00:00,Sports,1926,36
2024-08-09 09:00:00,Electronics,774,36
2024-08-09 10:00:00,Sports,1913,46
2024-08-09 11:00:00,Electronics,1032,9
2024-08-09 12:00:00,Home,1562,45
2024-08-09 13:00:00,Home,814,28
2024-08-09 14:00:00,Grocery,707,48
2024-08-09 15:00:00,Electronics,582,33
2024-08-09 16:00:00,Fashion,1346,3
2024-08-09 17:00:00,Grocery,1872,8
2024-08-09 18:00:00,Home,216,6
2024-08-09 19:00:00,Electronics,1067,6
2024-08-09 20:00:00,Sports,291,29
2024-08-09 21:00:00,Fashion,887,37
2024-08-09 22:00:00,Home,717,12
2024-08-09 23:00:00,Grocery,615,9
2024-08-10 00:00:00,Electronics,1653,41
2024-08-10 01:00:00,Fashion,406,49
2024-08-10 02:00:00,Electronics,631,19
2024-08-10 03:00:00,Sports,221,17
2024-08-10 04:00:00,Grocery,748,48
2024-08-10 05:00:00,Electronics,691,44
2024-08-10 06:00:00,Home,1277,32
2024-08-10 07:00:00,Grocery,969,35
2024-08-10 08:00:00,Home,1660,14
2024-08-10 09:00:00,Electronics,1575,49
2024-08-10 10:00:00,Grocery,1292,16
2024-08-10 11:00:00,Home,158,21
2024-08-10 12:00:00,Sports,400,12
2024-08-10 13:00:00,Sports,652,24
2024-08-10 14:00:00,Electronics,1673,34
2024-08-10 15:00:00,Grocery,1240,8
2024-08-10 16:00:00,Fashion,1910,44
2024-08-10 17:00:00,Grocery,1905,21
2024-08-10 18:00:00,Sports,1250,48
2024-08-10 19:00:00,Home,1528,8
2024-08-10 20:00:00,Fashion,498,28
2024-08-10 21:00:00,Electronics,614,16
2024-08-10 22:00:00,Fashion,904,10
2024-08-10 23:00:00,Electronics,597,15
2024-08-11 00:00:00,Fashion,1041,4
2024-08-11 01:00:00,Electronics,627,26
2024-08-11 02:00:00,Electronics,497,15
2024-08-11 03:00:00,Fashion,1388,36
2024-08-11 04:00:00,Fashion,1874,32
2024-08-11 05:00:00,Electronics,1386,43
2024-08-11 06:00:00,Sports,1521,38
2024-08-11 07:00:00,Fashion,1769,4
2024-08-11 08:00:00,Grocery,1848,41
2024-08-11 09:00:00,Home,1650,9
2024-08-11 10:00:00,Electronics,535,35
2024-08-11 11:00:00,Electronics,939,28
2024-08-11 12:00:00,Home,459,37
2024-08-11 13:00:00,Sports,1252,47
2024-08-11 14:00:00,Home,963,9
2024-08-11 15:00:00,Fashion,733,2
2024-08-11 16:00:00,Home,1364,3
2024-08-11 17:00:00,Electronics,1750,44
2024-08-11 18:00:00,Home,1832,48
2024-08-11 19:00:00,Grocery,1345,5
2024-08-11 20:00:00,Fashion,313,10
2024-08-11 21:00:00,Home,1015,28
2024-08-11 22:00:00,Electronics,691,15
2024-08-11 23:00:00,Fashion,1898,14
2024-08-12 00:00:00,Electronics,234,46
2024-08-12 01:00:00,Sports,1941,23
2024-08-12 02:00:00,Grocery,853,13
2024-08-12 03:00:00,Sports,485,16
2024-08-12 04:00:00,Grocery,1426,30
2024-08-12 05:00:00,Home,1905,40
2024-08-12 06:00:00,Fashion,1410,8
2024-08-12 07:00:00,Home,1685,17
2024-08-12 08:00:00,Grocery,1312,30
2024-08-12 09:00:00,Grocery,1420,17
2024-08-12 10:00:00,Grocery,1649,35
2024-08-12 11:00:00,Electronics,488,1
2024-08-12 12:00:00,Fashion,1582,49
2024-08-12 13:00:00,Home,843,24
2024-08-12 14:00:00,Home,1384,48
2024-08-12 15:00:00,Sports,803,49
2024-08-12 16:00:00,Grocery,1024,25
2024-08-12 17:00:00,Grocery,1838,2
2024-08-12 18:00:00,Grocery,872,25
2024-08-12 19:00:00,Home,1236,14
2024-08-12 20:00:00,Sports,963,39
2024-08-12 21:00:00,Electronics,1159,33
2024-08-12 22:00:00,Fashion,178,17
2024-08-12 23:00:00,Electronics,1398,31
2024-08-13 00:00:00,Home,1401,10
2024-08-13 01:00:00,Grocery,773,6
2024-08-13 02:00:00,Fashion,411,39
2024-08-13 03:00:00,Home,1652,25
2024-08-13 04:00:00,Home,303,38
2024-08-13 05:00:00,Home,1084,37
2024-08-13 06:00:00,Fashion,116,30
2024-08-13 07:00:00,Fashion,1837,34
2024-08-13 08:00:00,Sports,575,18
2024-08-13 09:00:00,Sports,1634,24
2024-08-13 10:00:00,Electronics,1116,49
2024-08-13 11:00:00,Fashion,309,27
2024-08-13 12:00:00,Fashion,598,27
2024-08-13 13:00:00,Fashion,1525,39
2024-08-13 14:00:00,Sports,528,21
2024-08-13 15:00:00,Home,1201,19
2024-08-13 16:00:00,Grocery,1691,39
2024-08-13 17:00:00,Sports,1203,23
2024-08-13 18:00:00,Fashion,1429,39
2024-08-13 19:00:00,Sports,157,48
2024-08-13 20:00:00,Electronics,1653,44
2024-08-13 21:00:00,Fashion,1331,47
2024-08-13 22:00:00,Electronics,1634,15
2024-08-13 23:00:00,Fashion,1258,43
2024-08-14 00:00:00,Sports,1967,2
2024-08-14 01:00:00,Home,1093,35
2024-08-14 02:00:00,Grocery,621,20
2024-08-14 03:00:00,Electronics,680,28
2024-08-14 04:00:00,Sports,1976,15
2024-08-14 05:00:00,Home,998,16
2024-08-14 06:00:00,Sports,1206,33
2024-08-14 07:00:00,Electronics,720,47
2024-08-14 08:00:00,Grocery,1167,12
2024-08-14 09:00:00,Sports,1606,39
2024-08-14 10:00:00,Fashion,1065,39
2024-08-14 11:00:00,Home,1009,43
2024-08-14 12:00:00,Sports,1767,20
2024-08-14 13:00:00,Home,592,29
2024-08-14 14:00:00,Fashion,598,43
2024-08-14 15:00:00,Grocery,1141,49
2024-08-14 16:00:00,Grocery,704,3
2024-08-14 17:00:00,Fashion,1047,48
2024-08-14 18:00:00,Home,393,5
2024-08-14 19:00:00,Sports,1271,2
2024-08-14 20:00:00,Fashion,1595,23
2024-08-14 21:00:00,Electronics,271,26
2024-08-14 22:00:00,Home,1686,26
2024-08-14 23:00:00,Grocery,630,7
2024-08-15 00:00:00,Fashion,1243,10
2024-08-15 01:00:00,Grocery,1959,5
2024-08-15 02:00:00,Home,1860,47
2024-08-15 03:00:00,Grocery,165,12
2024-08-15 04:00:00,Fashion,240,32
2024-08-15 05:00:00,Home,545,42
2024-08-15 06:00:00,Electronics,1629,31
2024-08-15 07:00:00,Fashion,288,22
2024-08-15 08:00:00,Sports,257,17
2024-08-15 09:00:00,Fashion,1733,20
2024-08-15 10:00:00,Home,769,20
2024-08-15 11:00:00,Fashion,345,43
2024-08-15 12:00:00,Electronics,955,8
2024-08-15 13:00:00,Electronics,1043,47
2024-08-15 14:00:00,Sports,847,34
2024-08-15 15:00:00,Grocery,1156,49
2024-08-15 16:00:00,Home,1484,23
2024-08-15 17:00:00,Home,1876,38
2024-08-15 18:00:00,Grocery,429,28
2024-08-15 19:00:00,Electronics,611,13
2024-08-15 20:00:00,Electronics,949,29
2024-08-15 21:00:00,Fashion,1910,8
2024-08-15 22:00:00,Sports,1194,11
2024-08-15 23:00:00,Sports,1436,47
2024-08-16 00:00:00,Sports,1851,45
2024-08-16 01:00:00,Fashion,178,18
2024-08-16 02:00:00,Sports,268,25
2024-08-16 03:00:00,Grocery,909,49
2024-08-16 04:00:00,Fashion,1082,22
2024-08-16 05:00:00,Grocery,279,45
2024-08-16 06:00:00,Fashion,1751,35
2024-08-16 07:00:00,Sports,359,29
2024-08-16 08:00:00,Grocery,1609,21
2024-08-16 09:00:00,Grocery,1895,7
2024-08-16 10:00:00,Grocery,1128,12
2024-08-16 11:00:00,Fashion,396,36
2024-08-16 12:00:00,Home,719,24
2024-08-16 13:00:00,Sports,954,32
2024-08-16 14:00:00,Grocery,459,27
2024-08-16 15:00:00,Home,216,32
2024-08-16 16:00:00,Sports,456,32
2024-08-16 17:00:00,Sports,1056,32
2024-08-16 18:00:00,Grocery,1966,26
2024-08-16 19:00:00,Grocery,538,11
2024-08-16 20:00:00,Fashion,1454,46
2024-08-16 21:00:00,Home,1648,18
2024-08-16 22:00:00,Home,1777,39
2024-08-16 23:00:00,Grocery,1311,5
2024-08-17 00:00:00,Sports,1404,16
2024-08-17 01:00:00,Grocery,1634,11
2024-08-17 02:00:00,Sports,1589,35
2024-08-17 03:00:00,Sports,1238,48
2024-08-17 04:00:00,Grocery,1359,11
2024-08-17 05:00:00,Electronics,1461,42
2024-08-17 06:00:00,Home,621,23
2024-08-17 07:00:00,Sports,298,34
2024-08-17 08:00:00,Sports,1887,48
2024-08-17 09:00:00,Electronics,1173,17
2024-08-17 10:00:00,Fashion,1265,10
2024-08-17 11:00:00,Electronics,1906,18
2024-08-17 12:00:00,Electronics,1651,44
2024-08-17 13:00:00,Sports,1637,8
2024-08-17 14:00:00,Home,769,26
2024-08-17 15:00:00,Electronics,1153,3
2024-08-17 16:00:00,Fashion,1205,24
2024-08-17 17:00:00,Grocery,130,3
2024-08-17 18:00:00,Electronics,1871,38
2024-08-17 19:00:00,Electronics,1107,2
2024-08-17 20:00:00,Fashion,432,35
2024-08-17 21:00:00,Home,759,17
2024-08-17 22:00:00,Electronics,276,9
2024-08-17 23:00:00,Electronics,469,36
2024-08-18 00:00:00,Home,646,22
2024-08-18 01:00:00,Fashion,634,31
2024-08-18 02:00:00,Electronics,1229,34
2024-08-18 03:00:00,Home,196,24
2024-08-18 04:00:00,Electronics,329,9
2024-08-18 05:00:00,Grocery,326,46
2024-08-18 06:00:00,Sports,470,43
2024-08-18 07:00:00,Grocery,1223,2
2024-08-18 08:00:00,Electronics,1568,21
2024-08-18 09:00:00,Fashion,1591,34
2024-08-18 10:00:00,Sports,154,27
2024-08-18 11:00:00,Grocery,1318,37
2024-08-18 12:00:00,Home,1643,7
2024-08-18 13:00:00,Fashion,523,22
2024-08-18 14:00:00,Grocery,414,4
2024-08-18 15:00:00,Home,1251,14
2024-08-18 16:00:00,Electronics,131,34
2024-08-18 17:00:00,Home,192,23
2024-08-18 18:00:00,Grocery,618,44
2024-08-18 19:00:00,Grocery,1381,42
2024-08-18 20:00:00,Electronics,952,25
2024-08-18 21:00:00,Home,1343,1
2024-08-18 22:00:00,Home,851,48
2024-08-18 23:00:00,Electronics,1229,15
2024-08-19 00:00:00,Home,1671,32
2024-08-19 01:00:00,Electronics,515,14
2024-08-19 02:00:00,Fashion,656,41
2024-08-19 03:00:00,Grocery,1933,21
2024-08-19 04:00:00,Fashion,1432,47
2024-08-19 05:00:00,Sports,465,7
2024-08-19 06:00:00,Sports,1644,36
2024-08-19 07:00:00,Sports,1582,21
2024-08-19 08:00:00,Electronics,698,40
2024-08-19 09:00:00,Home,1493,12
2024-08-19 10:00:00,Fashion,430,15
2024-08-19 11:00:00,Fashion,788,15
2024-08-19 12:00:00,Fashion,1765,17
2024-08-19 13:00:00,Fashion,1830,34
2024-08-19 14:00:00,Sports,110,44
2024-08-19 15:00:00,Fashion,917,35
2024-08-19 16:00:00,Home,1630,39
2024-08-19 17:00:00,Sports,518,38
2024-08-19 18:00:00,Fashion,1245,14
2024-08-19 19:00:00,Electronics,1010,5
2024-08-19 20:00:00,Grocery,1358,30
2024-08-19 21:00:00,Grocery,1454,4
2024-08-19 22:00:00,Grocery,1666,15
2024-08-19 23:00:00,Sports,447,39
2024-08-20 00:00:00,Fashion,1057,35
2024-08-20 01:00:00,Sports,511,45
2024-08-20 02:00:00,Home,1347,10
2024-08-20 03:00:00,Electronics,252,2
2024-08-20 04:00:00,Electronics,1335,44
2024-08-20 05:00:00,Grocery,191,24
2024-08-20 06:00:00,Grocery,430,28
2024-08-20 07:00:00,Grocery,1590,22
2024-08-20 08:00:00,Fashion,1983,44
2024-08-20 09:00:00,Home,1764,32
2024-08-20 10:00:00,Home,1054,31
2024-08-20 11:00:00,Home,1832,19
2024-08-20 12:00:00,Home,1069,21
2024-08-20 13:00:00,Grocery,653,3
2024-08-20 14:00:00,Electronics,1029,6
2024-08-20 15:00:00,Grocery,1351,32
2024-08-20 16:00:00,Home,293,2
2024-08-20 17:00:00,Grocery,629,24
2024-08-20 18:00:00,Home,944,45
2024-08-20 19:00:00,Sports,1366,27
2024-08-20 20:00:00,Electronics,1512,9
2024-08-20 21:00:00,Sports,1399,13
2024-08-20 22:00:00,Fashion,1573,14
2024-08-20 23:00:00,Grocery,738,11
2024-08-21 00:00:00,Fashion,1710,14
2024-08-21 01:00:00,Grocery,1697,16
2024-08-21 02:00:00,Sports,577,10
2024-08-21 03:00:00,Home,579,20
2024-08-21 04:00:00,Home,387,16
2024-08-21 05:00:00,Grocery,797,34
2024-08-21 06:00:00,Home,1813,16
2024-08-21 07:00:00,Sports,1801,14
2024-08-21 08:00:00,Home,794,28
2024-08-21 09:00:00,Sports,639,18
2024-08-21 10:00:00,Fashion,429,26
2024-08-21 11:00:00,Sports,569,38
2024-08-21 12:00:00,Electronics,1882,7
2024-08-21 13:00:00,Electronics,948,45
2024-08-21 14:00:00,Electronics,633,34
2024-08-21 15:00:00,Grocery,566,47
2024-08-21 16:00:00,Grocery,1076,49
2024-08-21 17:00:00,Grocery,519,45
2024-08-21 18:00:00,Sports,1731,7
2024-08-21 19:00:00,Grocery,1245,33
2024-08-21 20:00:00,Fashion,861,35
2024-08-21 21:00:00,Electronics,1105,39
2024-08-21 22:00:00,Sports,990,21
2024-08-21 23:00:00,Electronics,407,49
2024-08-22 00:00:00,Grocery,1023,28
2024-08-22 01:00:00,Sports,433,32
2024-08-22 02:00:00,Home,1053,44
2024-08-22 03:00:00,Fashion,1543,16
2024-08-22 04:00:00,Grocery,1449,10
2024-08-22 05:00:00,Grocery,1121,23
2024-08-22 06:00:00,Fashion,1772,48
2024-08-22 07:00:00,Fashion,888,15
2024-08-22 08:00:00,Home,931,43
2024-08-22 09:00:00,Grocery,943,6
2024-08-22 10:00:00,Grocery,1696,33
2024-08-22 11:00:00,Electronics,349,39
2024-08-22 12:00:00,Sports,1218,12
2024-08-22 13:00:00,Sports,1419,36
2024-08-22 14:00:00,Electronics,283,31
2024-08-22 15:00:00,Sports,1383,10
2024-08-22 16:00:00,Fashion,898,34
2024-08-22 17:00:00,Sports,1790,41
2024-08-22 18:00:00,Sports,285,10
2024-08-22 19:00:00,Electronics,1532,11
2024-08-22 20:00:00,Home,1192,14
2024-08-22 21:00:00,Sports,937,3
2024-08-22 22:00:00,Sports,1896,33
2024-08-22 23:00:00,Home,726,7
2024-08-23 00:00:00,Electronics,958,4
2024-08-23 01:00:00,Home,107,39
2024-08-23 02:00:00,Electronics,1388,48
2024-08-23 03:00:00,Fashion,882,10
2024-08-23 04:00:00,Electronics,1607,15
2024-08-23 05:00:00,Fashion,1884,16
2024-08-23 06:00:00,Fashion,1740,38
2024-08-23 07:00:00,Electronics,874,4
2024-08-23 08:00:00,Grocery,1859,4
2024-08-23 09:00:00,Electronics,1963,36
2024-08-23 10:00:00,Sports,1106,27
2024-08-23 11:00:00,Sports,1494,22
2024-08-23 12:00:00,Grocery,1906,22
2024-08-23 13:00:00,Fashion,776,17
2024-08-23 14:00:00,Grocery,1206,45
2024-08-23 15:00:00,Sports,1930,34
2024-08-23 16:00:00,Grocery,1769,32
2024-08-23 17:00:00,Electronics,310,6
2024-08-23 18:00:00,Grocery,1436,33
2024-08-23 19:00:00,Fashion,1727,8
2024-08-23 20:00:00,Electronics,1460,36
2024-08-23 21:00:00,Home,589,5
2024-08-23 22:00:00,Sports,1526,5
2024-08-23 23:00:00,Sports,738,47
2024-08-24 00:00:00,Grocery,290,10
2024-08-24 01:00:00,Electronics,770,40
2024-08-24 02:00:00,Home,942,7
2024-08-24 03:00:00,Electronics,434,12
2024-08-24 04:00:00,Sports,1645,30
2024-08-24 05:00:00,Electronics,1742,25
2024-08-24 06:00:00,Home,1210,28
2024-08-24 07:00:00,Grocery,678,43
2024-08-24 08:00:00,Fashion,161,13
2024-08-24 09:00:00,Electronics,486,47
2024-08-24 10:00:00,Fashion,1269,49
2024-08-24 11:00:00,Sports,252,22
2024-08-24 12:00:00,Grocery,718,18
2024-08-24 13:00:00,Grocery,1783,27
2024-08-24 14:00:00,Electronics,797,8
2024-08-24 15:00:00,Grocery,1472,6
2024-08-24 16:00:00,Electronics,1977,11
2024-08-24 17:00:00,Electronics,277,29
2024-08-24 18:00:00,Fashion,946,41
2024-08-24 19:00:00,Grocery,586,5
2024-08-24 20:00:00,Electronics,1901,7
2024-08-24 21:00:00,Fashion,1784,22
2024-08-24 22:00:00,Home,1370,47
2024-08-24 23:00:00,Fashion,1377,4
2024-08-25 00:00:00,Fashion,599,32
2024-08-25 01:00:00,Electronics,640,19
2024-08-25 02:00:00,Sports,1475,45
2024-08-25 03:00:00,Sports,1635,33
2024-08-25 04:00:00,Sports,1901,1
2024-08-25 05:00:00,Fashion,112,46
2024-08-25 06:00:00,Electronics,1682,41
2024-08-25 07:00:00,Grocery,250,44
2024-08-25 08:00:00,Fashion,1173,41
2024-08-25 09:00:00,Fashion,1338,8
2024-08-25 10:00:00,Electronics,1090,32
2024-08-25 11:00:00,Home,743,30
2024-08-25 12:00:00,Fashion,471,46
2024-08-25 13:00:00,Home,1236,28
2024-08-25 14:00:00,Home,351,41
2024-08-25 15:00:00,Sports,1464,32
2024-08-25 16:00:00,Electronics,152,25
2024-08-25 17:00:00,Home,1253,34
2024-08-25 18:00:00,Electronics,1959,33
2024-08-25 19:00:00,Sports,292,13
2024-08-25 20:00:00,Electronics,690,25
2024-08-25 21:00:00,Fashion,1180,42
2024-08-25 22:00:00,Home,196,40
2024-08-25 23:00:00,Electronics,297,39
2024-08-26 00:00:00,Grocery,1770,44
2024-08-26 01:00:00,Electronics,246,49
2024-08-26 02:00:00,Home,1807,44
2024-08-26 03:00:00,Sports,1698,48
2024-08-26 04:00:00,Sports,1700,10
2024-08-26 05:00:00,Home,1418,31
2024-08-26 06:00:00,Fashion,822,44
2024-08-26 07:00:00,Fashion,1744,11
2024-08-26 08:00:00,Sports,1917,25
2024-08-26 09:00:00,Sports,783,46
2024-08-26 10:00:00,Home,1135,45
2024-08-26 11:00:00,Fashion,432,34
2024-08-26 12:00:00,Sports,1343,20
2024-08-26 13:00:00,Fashion,1521,7
2024-08-26 14:00:00,Sports,1465,33
2024-08-26 15:00:00,Electronics,1921,35
2024-08-26 16:00:00,Grocery,611,29
2024-08-26 17:00:00,Electronics,271,12
2024-08-26 18:00:00,Sports,1591,5
2024-08-26 19:00:00,Grocery,1871,12
2024-08-26 20:00:00,Grocery,1289,29
2024-08-26 21:00:00,Sports,1822,35
2024-08-26 22:00:00,Sports,1293,20
2024-08-26 23:00:00,Fashion,663,37
2024-08-27 00:00:00,Sports,611,1
2024-08-27 01:00:00,Home,1954,16
2024-08-27 02:00:00,Sports,1312,30
2024-08-27 03:00:00,Home,1243,9
2024-08-27 04:00:00,Sports,204,42
2024-08-27 05:00:00,Fashion,773,10
2024-08-27 06:00:00,Home,906,13
2024-08-27 07:00:00,Electronics,1164,48
2024-08-27 08:00:00,Home,988,20
2024-08-27 09:00:00,Fashion,975,29
2024-08-27 10:00:00,Home,776,4
2024-08-27 11:00:00,Sports,420,46
2024-08-27 12:00:00,Sports,434,49
2024-08-27 13:00:00,Fashion,1283,28
2024-08-27 14:00:00,Grocery,363,37
2024-08-27 15:00:00,Sports,964,13
2024-08-27 16:00:00,Electronics,1653,3
2024-08-27 17:00:00,Fashion,1808,37
2024-08-27 18:00:00,Home,1600,48
2024-08-27 19:00:00,Home,451,19
2024-08-27 20:00:00,Electronics,1668,28
2024-08-27 21:00:00,Sports,1896,19
2024-08-27 22:00:00,Fashion,1333,17
2024-08-27 23:00:00,Electronics,1619,18
2024-08-28 00:00:00,Sports,1965,18
2024-08-28 01:00:00,Fashion,1505,23
2024-08-28 02:00:00,Home,775,40
2024-08-28 03:00:00,Fashion,1604,9
2024-08-28 04:00:00,Grocery,1018,29
2024-08-28 05:00:00,Fashion,104,42
2024-08-28 06:00:00,Grocery,133,29
2024-08-28 07:00:00,Fashion,1915,2
2024-08-28 08:00:00,Grocery,1268,17
2024-08-28 09:00:00,Home,450,45
2024-08-28 10:00:00,Sports,682,31
2024-08-28 11:00:00,Grocery,564,28
2024-08-28 12:00:00,Grocery,447,43
2024-08-28 13:00:00,Home,1865,48
2024-08-28 14:00:00,Grocery,224,39
2024-08-28 15:00:00,Electronics,1913,30
2024-08-28 16:00:00,Home,1394,35
2024-08-28 17:00:00,Electronics,456,48
2024-08-28 18:00:00,Home,626,20
2024-08-28 19:00:00,Grocery,1877,16
2024-08-28 20:00:00,Electronics,597,34
2024-08-28 21:00:00,Grocery,1276,14
2024-08-28 22:00:00,Home,152,26
2024-08-28 23:00:00,Grocery,248,20
2024-08-29 00:00:00,Electronics,602,42
2024-08-29 01:00:00,Electronics,969,24
2024-08-29 02:00:00,Grocery,1573,43
2024-08-29 03:00:00,Fashion,318,18
2024-08-29 04:00:00,Home,1748,43
2024-08-29 05:00:00,Home,1923,9
2024-08-29 06:00:00,Grocery,1400,19
2024-08-29 07:00:00,Fashion,551,20
2024-08-29 08:00:00,Electronics,1551,42
2024-08-29 09:00:00,Sports,182,30
2024-08-29 10:00:00,Sports,1341,26
2024-08-29 11:00:00,Grocery,837,31
2024-08-29 12:00:00,Fashion,1905,35
2024-08-29 13:00:00,Fashion,626,3
2024-08-29 14:00:00,Home,503,40
2024-08-29 15:00:00,Electronics,389,29
2024-08-29 16:00:00,Fashion,519,6
2024-08-29 17:00:00,Sports,438,1
2024-08-29 18:00:00,Electronics,876,24
2024-08-29 19:00:00,Electronics,810,38
2024-08-29 20:00:00,Grocery,1793,34
2024-08-29 21:00:00,Fashion,1968,7
2024-08-29 22:00:00,Grocery,1086,11
2024-08-29 23:00:00,Fashion,1058,11
2024-08-30 00:00:00,Home,1542,36
2024-08-30 01:00:00,Grocery,1330,20
2024-08-30 02:00:00,Grocery,785,16
2024-08-30 03:00:00,Sports,1819,5
2024-08-30 04:00:00,Grocery,1388,24
2024-08-30 05:00:00,Fashion,1881,30
