Date,Region,Sales,Quantity
2024-07-02 23:00:00,North,486,8
2024-07-03 00:00:00,East,477,7
2024-07-03 01:00:00,South,680,6
2024-07-03 02:00:00,East,634,2
2024-07-03 03:00:00,East,792,13
2024-07-03 04:00:00,South,392,12
2024-07-03 05:00:00,East,108,15
2024-07-03 06:00:00,North,370,9
2024-07-03 07:00:00,West,486,2
2024-07-03 08:00:00,West,192,17
2024-07-03 09:00:00,North,628,5
2024-07-03 10:00:00,East,253,11
2024-07-03 11:00:00,South,504,19
2024-07-03 12:00:00,East,939,7
2024-07-03 13:00:00,North,248,2
2024-07-03 14:00:00,East,988,16
2024-07-03 15:00:00,West,366,12
2024-07-03 16:00:00,East,521,15
2024-07-03 17:00:00,North,939,1
2024-07-03 18:00:00,West,717,13
2024-07-03 19:00:00,East,571,6
2024-07-03 20:00:00,East,992,13
2024-07-03 21:00:00,West,646,18
2024-07-03 22:00:00,South,730,3
2024-07-03 23:00:00,West,625,1
2024-07-04 00:00:00,South,602,15
2024-07-04 01:00:00,North,113,13
2024-07-04 02:00:00,North,877,5
2024-07-04 03:00:00,West,751,13
2024-07-04 04:00:00,West,905,5
2024-07-04 05:00:00,North,463,19
2024-07-04 06:00:00,South,218,18
2024-07-04 07:00:00,North,337,10
2024-07-04 08:00:00,West,645,8
2024-07-04 09:00:00,North,268,15
2024-07-04 10:00:00,West,621,4
2024-07-04 11:00:00,West,733,2
2024-07-04 12:00:00,North,756,6
2024-07-04 13:00:00,South,834,3
2024-07-04 14:00:00,East,982,7
2024-07-04 15:00:00,North,868,10
2024-07-04 16:00:00,East,879,6
2024-07-04 17:00:00,North,970,16
2024-07-04 18:00:00,East,615,2
2024-07-04 19:00:00,South,496,17
2024-07-04 20:00:00,South,965,13
2024-07-04 21:00:00,North,205,1
2024-07-04 22:00:00,West,184,6
2024-07-04 23:00:00,East,313,5
2024-07-05 00:00:00,West,220,13
2024-07-05 01:00:00,West,231,18
2024-07-05 02:00:00,West,949,12
2024-07-05 03:00:00,South,296,7
2024-07-05 04:00:00,North,118,15
2024-07-05 05:00:00,North,741,3
2024-07-05 06:00:00,South,111,16
2024-07-05 07:00:00,South,180,1
2024-07-05 08:00:00,North,429,16
2024-07-05 09:00:00,West,965,12
2024-07-05 10:00:00,East,873,19
2024-07-05 11:00:00,East,491,8
2024-07-05 12:00:00,East,736,12
2024-07-05 13:00:00,West,406,15
2024-07-05 14:00:00,North,366,2
2024-07-05 15:00:00,South,546,17
2024-07-05 16:00:00,North,540,7
2024-07-05 17:00:00,West,994,13
2024-07-05 18:00:00,South,751,1
2024-07-05 19:00:00,West,940,6
2024-07-05 20:00:00,East,101,13
2024-07-05 21:00:00,East,619,11
2024-07-05 22:00:00,West,861,10
2024-07-05 23:00:00,South,750,16
2024-07-06 00:00:00,South,735,17
2024-07-06 01:00:00,North,408,17
2024-07-06 02:00:00,East,839,4
2024-07-06 03:00:00,North,621,5
2024-07-06 04:00:00,North,568,14
2024-07-06 05:00:00,West,311,10
2024-07-06 06:00:00,West,211,14
2024-07-06 07:00:00,North,107,1
2024-07-06 08:00:00,East,903,11
2024-07-06 09:00:00,West,576,18
2024-07-06 10:00:00,North,973,16
2024-07-06 11:00:00,North,559,18
2024-07-06 12:00:00,North,352,8
2024-07-06 13:00:00,North,625,10
2024-07-06 14:00:00,North,851,10
2024-07-06 15:00:00,North,537,5
2024-07-06 16:00:00,West,853,10
2024-07-06 17:00:00,East,953,18
2024-07-06 18:00:00,North,760,6
2024-07-06 19:00:00,South,335,3
2024-07-06 20:00:00,West,405,8
2024-07-06 21:00:00,West,577,9
2024-07-06 22:00:00,North,778,5
2024-07-06 23:00:00,West,119,2
2024-07-07 00:00:00,North,315,2
2024-07-07 01:00:00,East,954,7
2024-07-07 02:00:00,East,234,17
2024-07-07 03:00:00,West,228,10
2024-07-07 04:00:00,West,509,12
2024-07-07 05:00:00,South,521,2
2024-07-07 06:00:00,West,393,10
2024-07-07 07:00:00,South,345,1
2024-07-07 08:00:00,East,800,4
2024-07-07 09:00:00,East,655,13
2024-07-07 10:00:00,North,185,12
2024-07-07 11:00:00,East,655,11
2024-07-07 12:00:00,South,941,10
2024-07-07 13:00:00,West,474,15
2024-07-07 14:00:00,North,545,5
2024-07-07 15:00:00,South,477,17
2024-07-07 16:00:00,West,489,5
2024-07-07 17:00:00,North,756,2
2024-07-07 18:00:00,East,150,9
2024-07-07 19:00:00,South,341,6
2024-07-07 20:00:00,West,393,18
2024-07-07 21:00:00,North,662,14
2024-07-07 22:00:00,North,365,19
2024-07-07 23:00:00,East,219,14
2024-07-08 00:00:00,West,811,8
2024-07-08 01:00:00,East,347,17
2024-07-08 02:00:00,East,169,3
2024-07-08 03:00:00,West,952,10
2024-07-08 04:00:00,West,156,17
2024-07-08 05:00:00,West,481,11
2024-07-08 06:00:00,South,138,8
2024-07-08 07:00:00,West,900,1
2024-07-08 08:00:00,North,542,13
2024-07-08 09:00:00,East,117,4
2024-07-08 10:00:00,South,831,7
2024-07-08 11:00:00,West,924,14
2024-07-08 12:00:00,South,855,5
2024-07-08 13:00:00,West,451,11
2024-07-08 14:00:00,South,915,17
2024-07-08 15:00:00,East,397,5
2024-07-08 16:00:00,East,382,3
2024-07-08 17:00:00,North,685,5
2024-07-08 18:00:00,North,209,15
2024-07-08 19:00:00,West,279,19
2024-07-08 20:00:00,East,643,16
2024-07-08 21:00:00,South,845,8
2024-07-08 22:00:00,South,893,13
2024-07-08 23:00:00,South,124,16
2024-07-09 00:00:00,North,942,3
2024-07-09 01:00:00,South,890,1
2024-07-09 02:00:00,North,837,9
2024-07-09 03:00:00,North,156,9
2024-07-09 04:00:00,West,279,17
2024-07-09 05:00:00,South,331,2
2024-07-09 06:00:00,South,993,9
2024-07-09 07:00:00,East,442,19
2024-07-09 08:00:00,West,576,13
2024-07-09 09:00:00,East,898,5
2024-07-09 10:00:00,West,675,9
2024-07-09 11:00:00,South,554,13
2024-07-09 12:00:00,North,331,1
2024-07-09 13:00:00,North,388,15
2024-07-09 14:00:00,North,312,4
2024-07-09 15:00:00,North,357,4
2024-07-09 16:00:00,North,629,10
2024-07-09 17:00:00,East,786,6
2024-07-09 18:00:00,West,328,12
2024-07-09 19:00:00,South,325,16
2024-07-09 20:00:00,East,695,3
2024-07-09 21:00:00,West,902,14
2024-07-09 22:00:00,North,534,1
2024-07-09 23:00:00,West,981,10
2024-07-10 00:00:00,West,857,15
2024-07-10 01:00:00,North,501,7
2024-07-10 02:00:00,North,721,4
2024-07-10 03:00:00,North,865,14
2024-07-10 04:00:00,South,187,16
2024-07-10 05:00:00,North,683,14
2024-07-10 06:00:00,South,992,3
2024-07-10 07:00:00,North,641,17
2024-07-10 08:00:00,South,783,14
2024-07-10 09:00:00,West,408,18
2024-07-10 10:00:00,East,442,3
2024-07-10 11:00:00,West,535,19
2024-07-10 12:00:00,West,276,3
2024-07-10 13:00:00,North,238,12
2024-07-10 14:00:00,South,293,5
2024-07-10 15:00:00,East,285,10
2024-07-10 16:00:00,North,317,9
2024-07-10 17:00:00,North,263,1
2024-07-10 18:00:00,North,260,13
2024-07-10 19:00:00,West,624,3
2024-07-10 20:00:00,South,907,19
2024-07-10 21:00:00,South,700,11
2024-07-10 22:00:00,East,935,16
2024-07-10 23:00:00,South,141,6
2024-07-11 00:00:00,South,309,3
2024-07-11 01:00:00,North,840,19
2024-07-11 02:00:00,North,961,6
2024-07-11 03:00:00,West,374,8
2024-07-11 04:00:00,North,378,13
2024-07-11 05:00:00,North,350,12
2024-07-11 06:00:00,North,409,10
2024-07-11 07:00:00,North,819,3
2024-07-11 08:00:00,West,932,4
2024-07-11 09:00:00,North,239,1
2024-07-11 10:00:00,East,891,13
2024-07-11 11:00:00,East,645,4
2024-07-11 12:00:00,East,920,11
2024-07-11 13:00:00,East,629,19
2024-07-11 14:00:00,North,156,11
2024-07-11 15:00:00,East,211,12
2024-07-11 16:00:00,North,104,11
2024-07-11 17:00:00,West,509,6
2024-07-11 18:00:00,East,513,12
2024-07-11 19:00:00,South,281,9
2024-07-11 20:00:00,East,112,10
2024-07-11 21:00:00,East,438,3
2024-07-11 22:00:00,North,896,3
2024-07-11 23:00:00,East,358,16
2024-07-12 00:00:00,South,189,3
2024-07-12 01:00:00,North,715,10
2024-07-12 02:00:00,North,990,11
2024-07-12 03:00:00,West,797,8
2024-07-12 04:00:00,West,349,6
2024-07-12 05:00:00,East,354,11
2024-07-12 06:00:00,West,687,12
2024-07-12 07:00:00,West,997,16
2024-07-12 08:00:00,West,207,18
2024-07-12 09:00:00,North,767,13
2024-07-12 10:00:00,North,693,3
2024-07-12 11:00:00,North,688,15
2024-07-12 12:00:00,West,584,14
2024-07-12 13:00:00,North,357,18
2024-07-12 14:00:00,West,738,14
2024-07-12 15:00:00,North,381,5
2024-07-12 16:00:00,North,187,14
2024-07-12 17:00:00,South,303,8
2024-07-12 18:00:00,East,115,15
2024-07-12 19:00:00,West,250,15
2024-07-12 20:00:00,South,353,19
2024-07-12 21:00:00,North,287,6
2024-07-12 22:00:00,West,428,19
2024-07-12 23:00:00,North,643,8
2024-07-13 00:00:00,East,882,6
2024-07-13 01:00:00,South,496,15
2024-07-13 02:00:00,East,616,3
2024-07-13 03:00:00,South,558,10
2024-07-13 04:00:00,North,429,15
2024-07-13 05:00:00,East,919,16
2024-07-13 06:00:00,East,944,17
2024-07-13 07:00:00,North,268,19
2024-07-13 08:00:00,East,792,11
2024-07-13 09:00:00,West,465,16
2024-07-13 10:00:00,South,277,5
2024-07-13 11:00:00,South,754,5
2024-07-13 12:00:00,South,461,14
2024-07-13 13:00:00,West,859,18
2024-07-13 14:00:00,South,738,8
2024-07-13 15:00:00,North,874,5
2024-07-13 16:00:00,East,139,7
2024-07-13 17:00:00,West,515,16
2024-07-13 18:00:00,South,454,14
2024-07-13 19:00:00,North,354,5
2024-07-13 20:00:00,East,242,9
2024-07-13 21:00:00,East,851,4
2024-07-13 22:00:00,West,839,4
2024-07-13 23:00:00,West,952,16
2024-07-14 00:00:00,West,809,17
2024-07-14 01:00:00,North,676,15
2024-07-14 02:00:00,North,999,4
2024-07-14 03:00:00,West,110,6
2024-07-14 04:00:00,South,719,16
2024-07-14 05:00:00,East,125,4
2024-07-14 06:00:00,East,520,6
2024-07-14 07:00:00,North,762,5
2024-07-14 08:00:00,East,320,16
2024-07-14 09:00:00,South,952,16
2024-07-14 10:00:00,East,595,10
2024-07-14 11:00:00,North,336,9
2024-07-14 12:00:00,North,336,4
2024-07-14 13:00:00,South,318,14
2024-07-14 14:00:00,South,586,4
2024-07-14 15:00:00,East,560,12
2024-07-14 16:00:00,East,762,10
2024-07-14 17:00:00,North,734,4
2024-07-14 18:00:00,South,243,18
2024-07-14 19:00:00,South,288,13
2024-07-14 20:00:00,South,354,13
2024-07-14 21:00:00,East,167,14
2024-07-14 22:00:00,South,715,18
2024-07-14 23:00:00,North,435,1
2024-07-15 00:00:00,North,770,16
2024-07-15 01:00:00,East,920,15
2024-07-15 02:00:00,West,973,5
2024-07-15 03:00:00,East,508,6
2024-07-15 04:00:00,West,399,6
2024-07-15 05:00:00,South,701,3
2024-07-15 06:00:00,East,456,16
2024-07-15 07:00:00,North,355,12
2024-07-15 08:00:00,South,452,4
2024-07-15 09:00:00,North,831,1
2024-07-15 10:00:00,South,620,4
2024-07-15 11:00:00,East,623,1
2024-07-15 12:00:00,West,936,8
2024-07-15 13:00:00,South,855,5
2024-07-15 14:00:00,West,793,2
2024-07-15 15:00:00,South,383,12
2024-07-15 16:00:00,North,411,17
2024-07-15 17:00:00,North,198,7
2024-07-15 18:00:00,South,296,11
2024-07-15 19:00:00,West,581,4
2024-07-15 20:00:00,East,977,5
2024-07-15 21:00:00,East,325,6
2024-07-15 22:00:00,North,944,11
2024-07-15 23:00:00,East,714,1
2024-07-16 00:00:00,North,717,10
2024-07-16 01:00:00,East,464,11
2024-07-16 02:00:00,South,467,17
2024-07-16 03:00:00,North,669,8
2024-07-16 04:00:00,North,689,13
2024-07-16 05:00:00,South,174,18
2024-07-16 06:00:00,North,141,16
2024-07-16 07:00:00,East,521,2
2024-07-16 08:00:00,East,935,5
2024-07-16 09:00:00,North,280,18
2024-07-16 10:00:00,East,644,3
2024-07-16 11:00:00,West,170,17
2024-07-16 12:00:00,North,667,16
2024-07-16 13:00:00,South,204,6
2024-07-16 14:00:00,West,299,19
2024-07-16 15:00:00,North,200,7
2024-07-16 16:00:00,South,867,18
2024-07-16 17:00:00,East,406,14
2024-07-16 18:00:00,South,685,6
2024-07-16 19:00:00,West,782,8
2024-07-16 20:00:00,East,476,15
2024-07-16 21:00:00,North,754,15
2024-07-16 22:00:00,East,777,15
2024-07-16 23:00:00,North,498,16
2024-07-17 00:00:00,North,872,1
2024-07-17 01:00:00,South,320,11
2024-07-17 02:00:00,South,694,5
2024-07-17 03:00:00,South,281,5
2024-07-17 04:00:00,West,406,6
2024-07-17 05:00:00,West,621,2
2024-07-17 06:00:00,South,495,6
2024-07-17 07:00:00,West,103,14
2024-07-17 08:00:00,East,962,11
2024-07-17 09:00:00,East,947,4
2024-07-17 10:00:00,West,903,9
2024-07-17 11:00:00,West,380,3
2024-07-17 12:00:00,East,314,16
2024-07-17 13:00:00,North,709,11
2024-07-17 14:00:00,East,519,4
2024-07-17 15:00:00,East,200,1
2024-07-17 16:00:00,West,620,16
2024-07-17 17:00:00,East,672,19
2024-07-17 18:00:00,West,408,16
2024-07-17 19:00:00,West,757,11
2024-07-17 20:00:00,South,609,8
2024-07-17 21:00:00,East,162,1
2024-07-17 22:00:00,North,732,9
2024-07-17 23:00:00,South,325,12
2024-07-18 00:00:00,West,204,8
2024-07-18 01:00:00,West,871,17
2024-07-18 02:00:00,North,960,10
2024-07-18 03:00:00,West,524,7
2024-07-18 04:00:00,East,354,19
2024-07-18 05:00:00,South,528,6
2024-07-18 06:00:00,West,533,19
2024-07-18 07:00:00,West,306,18
2024-07-18 08:00:00,North,127,15
2024-07-18 09:00:00,East,781,2
2024-07-18 10:00:00,West,435,14
2024-07-18 11:00:00,North,687,10
2024-07-18 12:00:00,West,727,16
2024-07-18 13:00:00,North,168,7
2024-07-18 14:00:00,North,965,8
2024-07-18 15:00:00,East,845,10
2024-07-18 16:00:00,West,612,15
2024-07-18 17:00:00,East,266,8
2024-07-18 18:00:00,North,963,13
2024-07-18 19:00:00,South,829,12
2024-07-18 20:00:00,West,884,8
2024-07-18 21:00:00,South,467,15
2024-07-18 22:00:00,West,350,12
2024-07-18 23:00:00,East,958,11
2024-07-19 00:00:00,East,955,19
2024-07-19 01:00:00,East,785,14
2024-07-19 02:00:00,East,269,18
2024-07-19 03:00:00,East,857,13
2024-07-19 04:00:00,South,189,4
2024-07-19 05:00:00,East,660,17
2024-07-19 06:00:00,North,545,19
2024-07-19 07:00:00,North,393,9
2024-07-19 08:00:00,South,249,7
2024-07-19 09:00:00,West,231,1
2024-07-19 10:00:00,North,532,7
2024-07-19 11:00:00,West,158,7
2024-07-19 12:00:00,South,935,7
2024-07-19 13:00:00,West,298,8
2024-07-19 14:00:00,West,314,16
2024-07-19 15:00:00,West,997,3
2024-07-19 16:00:00,West,660,13
2024-07-19 17:00:00,South,571,10
2024-07-19 18:00:00,North,843,18
2024-07-19 19:00:00,East,346,7
2024-07-19 20:00:00,West,481,5
2024-07-19 21:00:00,North,338,7
2024-07-19 22:00:00,North,466,17
2024-07-19 23:00:00,South,267,4
2024-07-20 00:00:00,North,659,16
2024-07-20 01:00:00,South,150,19
2024-07-20 02:00:00,West,910,10
2024-07-20 03:00:00,West,709,3
2024-07-20 04:00:00,East,827,3
2024-07-20 05:00:00,East,788,17
2024-07-20 06:00:00,East,479,10
2024-07-20 07:00:00,North,573,17
2024-07-20 08:00:00,West,179,17
2024-07-20 09:00:00,South,796,4
2024-07-20 10:00:00,East,466,6
2024-07-20 11:00:00,South,560,12
2024-07-20 12:00:00,South,638,17
2024-07-20 13:00:00,East,551,17
2024-07-20 14:00:00,West,563,10
2024-07-20 15:00:00,East,577,7
2024-07-20 16:00:00,South,519,16
2024-07-20 17:00:00,East,806,13
2024-07-20 18:00:00,South,313,3
2024-07-20 19:00:00,South,468,2
2024-07-20 20:00:00,East,953,16
2024-07-20 21:00:00,North,213,6
2024-07-20 22:00:00,East,853,6
2024-07-20 23:00:00,North,602,13
2024-07-21 00:00:00,South,735,7
2024-07-21 01:00:00,South,916,5
2024-07-21 02:00:00,North,687,7
2024-07-21 03:00:00,South,410,2
2024-07-21 04:00:00,North,568,17
2024-07-21 05:00:00,North,923,13
2024-07-21 06:00:00,South,807,16
2024-07-21 07:00:00,West,962,2
2024-07-21 08:00:00,North,143,5
2024-07-21 09:00:00,East,514,18
2024-07-21 10:00:00,East,797,7
2024-07-21 11:00:00,South,954,11
2024-07-21 12:00:00,West,345,11
2024-07-21 13:00:00,South,183,17
2024-07-21 14:00:00,West,306,16
2024-07-21 15:00:00,North,250,13
2024-07-21 16:00:00,North,767,5
2024-07-21 17:00:00,North,627,16
2024-07-21 18:00:00,North,264,16
2024-07-21 19:00:00,East,244,16
2024-07-21 20:00:00,East,136,14
2024-07-21 21:00:00,South,432,6
2024-07-21 22:00:00,West,502,2
2024-07-21 23:00:00,North,513,14
2024-07-22 00:00:00,North,144,16
2024-07-22 01:00:00,West,501,13
2024-07-22 02:00:00,West,305,15
2024-07-22 03:00:00,South,161,12
2024-07-22 04:00:00,West,519,9
2024-07-22 05:00:00,North,967,18
2024-07-22 06:00:00,North,567,14
2024-07-22 07:00:00,North,919,4
2024-07-22 08:00:00,North,118,8
2024-07-22 09:00:00,North,464,8
2024-07-22 10:00:00,South,399,16
2024-07-22 11:00:00,North,106,10
2024-07-22 12:00:00,South,860,17
2024-07-22 13:00:00,North,527,1
2024-07-22 14:00:00,East,216,18
2024-07-22 15:00:00,East,679,10
2024-07-22 16:00:00,East,606,4
2024-07-22 17:00:00,East,645,1
2024-07-22 18:00:00,South,805,4
2024-07-22 19:00:00,South,424,4
2024-07-22 20:00:00,West,154,4
2024-07-22 21:00:00,North,877,17
2024-07-22 22:00:00,East,141,9
2024-07-22 23:00:00,South,396,19
2024-07-23 00:00:00,North,330,13
2024-07-23 01:00:00,North,552,4
2024-07-23 02:00:00,South,989,5
2024-07-23 03:00:00,East,493,13
2024-07-23 04:00:00,West,621,16
2024-07-23 05:00:00,North,457,5
2024-07-23 06:00:00,West,543,8
2024-07-23 07:00:00,East,227,16
2024-07-23 08:00:00,East,790,1
2024-07-23 09:00:00,West,504,6
2024-07-23 10:00:00,East,491,11
2024-07-23 11:00:00,North,292,16
2024-07-23 12:00:00,West,703,5
2024-07-23 13:00:00,East,980,16
2024-07-23 14:00:00,West,842,7
2024-07-23 15:00:00,North,177,19
2024-07-23 16:00:00,East,184,1
2024-07-23 17:00:00,North,129,9
2024-07-23 18:00:00,East,824,18
2024-07-23 19:00:00,South,148,13
2024-07-23 20:00:00,East,876,15
2024-07-23 21:00:00,West,244,3
2024-07-23 22:00:00,East,168,10
2024-07-23 23:00:00,North,157,9
2024-07-24 00:00:00,North,796,13
2024-07-24 01:00:00,East,673,16
2024-07-24 02:00:00,West,578,3
2024-07-24 03:00:00,South,919,15
2024-07-24 04:00:00,West,544,17
2024-07-24 05:00:00,South,395,14
2024-07-24 06:00:00,North,777,7
2024-07-24 07:00:00,West,270,16
2024-07-24 08:00:00,South,674,8
2024-07-24 09:00:00,East,246,4
2024-07-24 10:00:00,North,583,15
2024-07-24 11:00:00,East,405,5
2024-07-24 12:00:00,North,772,13
2024-07-24 13:00:00,West,752,6
2024-07-24 14:00:00,West,945,5
2024-07-24 15:00:00,North,708,17
2024-07-24 16:00:00,North,545,7
2024-07-24 17:00:00,North,320,6
2024-07-24 18:00:00,West,654,2
2024-07-24 19:00:00,South,903,11
2024-07-24 20:00:00,East,477,7
2024-07-24 21:00:00,East,719,8
2024-07-24 22:00:00,West,365,5
2024-07-24 23:00:00,East,194,18
2024-07-25 00:00:00,North,361,16
2024-07-25 01:00:00,South,924,14
2024-07-25 02:00:00,East,996,12
2024-07-25 03:00:00,South,170,17
2024-07-25 04:00:00,North,318,5
2024-07-25 05:00:00,East,632,14
2024-07-25 06:00:00,West,191,6
2024-07-25 07:00:00,South,226,15
2024-07-25 08:00:00,North,179,7
2024-07-25 09:00:00,South,923,14
2024-07-25 10:00:00,East,337,18
2024-07-25 11:00:00,East,471,1
2024-07-25 12:00:00,West,585,6
2024-07-25 13:00:00,North,793,3
2024-07-25 14:00:00,North,124,5
2024-07-25 15:00:00,West,255,12
2024-07-25 16:00:00,West,616,11
2024-07-25 17:00:00,North,731,13
2024-07-25 18:00:00,South,888,16
2024-07-25 19:00:00,South,629,18
2024-07-25 20:00:00,West,809,17
2024-07-25 21:00:00,South,156,17
2024-07-25 22:00:00,North,704,11
2024-07-25 23:00:00,East,118,10
2024-07-26 00:00:00,East,483,16
2024-07-26 01:00:00,South,964,2
2024-07-26 02:00:00,West,292,17
2024-07-26 03:00:00,West,336,10
2024-07-26 04:00:00,West,486,13
2024-07-26 05:00:00,West,525,12
2024-07-26 06:00:00,West,376,15
2024-07-26 07:00:00,South,326,7
2024-07-26 08:00:00,East,844,13
2024-07-26 09:00:00,East,651,12
2024-07-26 10:00:00,South,422,12
2024-07-26 11:00:00,West,252,2
2024-07-26 12:00:00,South,738,5
2024-07-26 13:00:00,East,336,2
2024-07-26 14:00:00,North,154,13
2024-07-26 15:00:00,South,535,3
2024-07-26 16:00:00,West,783,11
2024-07-26 17:00:00,East,208,16
2024-07-26 18:00:00,East,965,1
2024-07-26 19:00:00,East,283,19
2024-07-26 20:00:00,East,467,11
2024-07-26 21:00:00,West,297,9
2024-07-26 22:00:00,North,470,14
2024-07-26 23:00:00,East,472,9
2024-07-27 00:00:00,South,596,7
2024-07-27 01:00:00,North,698,16
2024-07-27 02:00:00,East,300,3
2024-07-27 03:00:00,North,948,19
2024-07-27 04:00:00,South,608,4
2024-07-27 05:00:00,East,421,7
2024-07-27 06:00:00,South,374,12
2024-07-27 07:00:00,West,310,18
